URN,Description,PlateID,PoleLatitude,PoleLongitude,symbol,pseudoQ,azi,OldAge,YoungAge,border,fill,psuedoQ
14763,4       Granitic rocks  Wright Valley  East Antarctica  457-543Ma(CBL-OM) Funaki M.  1984 Ref 1599,802,-5.4,18.5,circle,3.5389,0,510,490,black,byPlateId,0.82
14763,4       Granitic rocks  Wright Valley  East Antarctica  457-543Ma(CBL-OM) Funaki M.  1984 Ref 1599,802,5.4,-161.5,circle,3.5389,0,510,490,black,byPlateId,0.82
14764,6       Florida Mountains 503+-10 Ma,134,5.4,348.7,circle,3.29,0,513,493,black,byPlateId,0.777777778
14764,6       Florida Mountains 503+-10 Ma,134,-5.4,168.7,circle,3.29,0,513,493,black,byPlateId,0.777777778
17169,A11.3.015,315,26,169,circle,3.421,0,542,307,black,byPlateId,0.8
17169,A11.3.015,315,-26,-11,circle,3.421,0,542,307,black,byPlateId,0.8
17170,A2.1.176,313,28,154,circle,3.29,0,428,423,black,byPlateId,0.777777778
17170,A2.1.176,313,-28,-26,circle,3.29,0,428,423,black,byPlateId,0.777777778
17171,A11.6.112,101,-63,125,circle,2.766,0,469,384,black,byPlateId,0.688888889
17171,A11.6.112,101,63,-55,circle,2.766,0,469,384,black,byPlateId,0.688888889
17172,A2.1.174,313,5,151,circle,3.945,0,444,410,black,byPlateId,0.888888889
17172,A2.1.174,313,-5,-29,circle,3.945,0,444,410,black,byPlateId,0.888888889
17173,A2.1.178,303,16,168,circle,2.111,0,444,411,black,byPlateId,0.577777778
17173,A2.1.178,303,-16,-12,circle,2.111,0,444,411,black,byPlateId,0.577777778
17174,A2.1.179,303,27,167,circle,3.814,0,444,411,black,byPlateId,0.866666667
17174,A2.1.179,303,-27,-13,circle,3.814,0,444,411,black,byPlateId,0.866666667
17175,A2.1.180,303,23,175,circle,3.814,0,444,411,black,byPlateId,0.866666667
17175,A2.1.180,303,-23,-5,circle,3.814,0,444,411,black,byPlateId,0.866666667
17176,A11.4.058,305,-16,142,circle,1.456,0,445,411,black,byPlateId,0.466666667
17176,A11.4.058,305,16,-38,circle,1.456,0,445,411,black,byPlateId,0.466666667
17177,A2.1.185,313,-3,143,circle,0.539,0,431,425,black,byPlateId,0.311111111
17177,A2.1.185,313,3,-37,circle,0.539,0,431,425,black,byPlateId,0.311111111
17178,A2.1.181,303,18,147,circle,3.552,0,444,416,black,byPlateId,0.822222222
17178,A2.1.181,303,-18,-33,circle,3.552,0,444,416,black,byPlateId,0.822222222
17179,A2.1.183,303,16,141,circle,3.552,0,444,416,black,byPlateId,0.822222222
17179,A2.1.183,303,-16,-39,circle,3.552,0,444,416,black,byPlateId,0.822222222
17180,A2.1.184,303,16,148,circle,3.945,0,444,416,black,byPlateId,0.888888889
17180,A2.1.184,303,-16,-32,circle,3.945,0,444,416,black,byPlateId,0.888888889
17181,A4.2.174,201,-34,164,circle,3.421,0,444,416,black,byPlateId,0.8
17181,A4.2.174,201,34,-16,circle,3.421,0,444,416,black,byPlateId,0.8
17182,A6.2.078,611,5,-165,circle,3.814,0,444,416,black,byPlateId,0.866666667
17182,A6.2.078,611,-5,-345,circle,3.814,0,444,416,black,byPlateId,0.866666667
17183,A8.2.089,511,7,-79,circle,3.814,0,444,416,black,byPlateId,0.866666667
17183,A8.2.089,511,-7,-259,circle,3.814,0,444,416,black,byPlateId,0.866666667
17184,A11.3.019,315,-8,122,circle,2.766,0,434,427,black,byPlateId,0.688888889
17184,A11.3.019,315,8,-58,circle,2.766,0,434,427,black,byPlateId,0.688888889
17185,A11.5.094,108,-16,139,circle,4.076,0,469,392,black,byPlateId,0.911111111
17185,A11.5.094,108,16,-41,circle,4.076,0,469,392,black,byPlateId,0.911111111
17186,A11.6.109,108,16,133,circle,3.683,0,439,423,black,byPlateId,0.844444444
17186,A11.6.109,108,-16,-47,circle,3.683,0,439,423,black,byPlateId,0.844444444
17187,A11.6.110,101,25,110,circle,2.766,0,439,423,black,byPlateId,0.688888889
17187,A11.6.110,101,-25,-70,circle,2.766,0,439,423,black,byPlateId,0.688888889
17188,A2.1.177,313,21,178,circle,3.945,0,444,419,black,byPlateId,0.888888889
17188,A2.1.177,313,-21,-2,circle,3.945,0,444,419,black,byPlateId,0.888888889
17189,A5.6.178,1853,38,-145,circle,3.552,0,444,419,black,byPlateId,0.822222222
17189,A5.6.178,1853,-38,-325,circle,3.552,0,444,419,black,byPlateId,0.822222222
17190,A11.3.018,315,-9,107,circle,4.6,0,444,423,black,byPlateId,1
17190,A11.3.018,315,9,-73,circle,4.6,0,444,423,black,byPlateId,1
17191,A11.4.059,304,8,118,circle,2.766,0,444,423,black,byPlateId,0.688888889
17191,A11.4.059,304,-8,-62,circle,2.766,0,444,423,black,byPlateId,0.688888889
17192,A2.1.187,303,10,-171,circle,3.683,0,445,422,black,byPlateId,0.844444444
17192,A2.1.187,303,-10,-351,circle,3.683,0,445,422,black,byPlateId,0.844444444
17193,A7.2.051,304,8,118,circle,2.766,0,444,423,black,byPlateId,0.688888889
17193,A7.2.051,304,-8,-62,circle,2.766,0,444,423,black,byPlateId,0.688888889
17194,A11.6.111,108,36,85,circle,3.159,0,441,427,black,byPlateId,0.755555556
17194,A11.6.111,108,-36,-95,circle,3.159,0,441,427,black,byPlateId,0.755555556
17195,A11.5.095,108,2,130,circle,4.076,0,452,422,black,byPlateId,0.911111111
17195,A11.5.095,108,-2,-50,circle,4.076,0,452,422,black,byPlateId,0.911111111
17196,A11.5.096,108,0,118,circle,3.159,0,452,422,black,byPlateId,0.755555556
17196,A11.5.096,108,0,-62,circle,3.159,0,452,422,black,byPlateId,0.755555556
17197,A2.1.188,303,15,168,circle,3.29,0,453,422,black,byPlateId,0.777777778
17197,A2.1.188,303,-15,-12,circle,3.29,0,453,422,black,byPlateId,0.777777778
17198,A2.1.189,303,17,166,circle,3.814,0,453,422,black,byPlateId,0.866666667
17198,A2.1.189,303,-17,-14,circle,3.814,0,453,422,black,byPlateId,0.866666667
17199,A11.6.113,101,-15,68,circle,3.29,0,469,408,black,byPlateId,0.777777778
17199,A11.6.113,101,15,-112,circle,3.29,0,469,408,black,byPlateId,0.777777778
17200,A2.1.190,313,31,169,circle,4.076,0,461,416,black,byPlateId,0.911111111
17200,A2.1.190,313,-31,-11,circle,4.076,0,461,416,black,byPlateId,0.911111111
17201,A9.1.034,5011,-12,-160,circle,3.29,0,461,416,black,byPlateId,0.777777778
17201,A9.1.034,5011,12,-340,circle,3.29,0,461,416,black,byPlateId,0.777777778
17202,A1.180,101,35,126,circle,1.98,0,458,420,black,byPlateId,0.555555556
17202,A1.180,101,-35,-54,circle,1.98,0,458,420,black,byPlateId,0.555555556
17203,A2.1.186,303,21,164,circle,3.945,0,462,416,black,byPlateId,0.888888889
17203,A2.1.186,303,-21,-16,circle,3.945,0,462,416,black,byPlateId,0.888888889
17204,A1.181,101,28,142,circle,3.683,0,451,428,black,byPlateId,0.844444444
17204,A1.181,101,-28,-38,circle,3.683,0,451,428,black,byPlateId,0.844444444
17205,A1.182,101,19,129,circle,2.242,0,451,428,black,byPlateId,0.6
17205,A1.182,101,-19,-51,circle,2.242,0,451,428,black,byPlateId,0.6
17206,A4.2.175,202,61,158,circle,2.373,0,572,307,black,byPlateId,0.622222222
17206,A4.2.175,202,-61,-22,circle,2.373,0,572,307,black,byPlateId,0.622222222
17207,A11.3.020,315,0,-163,circle,3.028,0,461,423,black,byPlateId,0.733333333
17207,A11.3.020,315,0,-343,circle,3.028,0,461,423,black,byPlateId,0.733333333
17208,A4.1.088,7013,-25,163,circle,2.242,0,461,423,black,byPlateId,0.6
17208,A4.1.088,7013,25,-17,circle,2.242,0,461,423,black,byPlateId,0.6
17209,A11.2.005,313,20,173,circle,3.29,0,464,421,black,byPlateId,0.777777778
17209,A11.2.005,313,-20,-7,circle,3.29,0,464,421,black,byPlateId,0.777777778
17210,A11.2.007,315,-17,-149,circle,2.897,0,464,422,black,byPlateId,0.711111111
17210,A11.2.007,315,17,-329,circle,2.897,0,464,422,black,byPlateId,0.711111111
17211,A4.2.176,291,56,-147,circle,2.504,0,466,422,black,byPlateId,0.644444444
17211,A4.2.176,291,-56,-327,circle,2.504,0,466,422,black,byPlateId,0.644444444
17212,A2.1.191,303,24,178,circle,3.552,0,461,428,black,byPlateId,0.822222222
17212,A2.1.191,303,-24,-2,circle,3.552,0,461,428,black,byPlateId,0.822222222
17213,A2.1.192,303,4,178,circle,2.504,0,461,428,black,byPlateId,0.644444444
17213,A2.1.192,303,-4,-2,circle,2.504,0,461,428,black,byPlateId,0.644444444
17214,A11.2.006,315,51,162,circle,2.897,0,450,444,black,byPlateId,0.711111111
17214,A11.2.006,315,-51,-18,circle,2.897,0,450,444,black,byPlateId,0.711111111
17215,A11.4.060,305,-34,-175,circle,3.945,0,456,439,black,byPlateId,0.888888889
17215,A11.4.060,305,34,-355,circle,3.945,0,456,439,black,byPlateId,0.888888889
17216,A1.187,101,23,139,circle,2.897,0,476,420,black,byPlateId,0.711111111
17216,A1.187,101,-23,-41,circle,2.897,0,476,420,black,byPlateId,0.711111111
17217,A2.1.193,313,8,178,circle,2.766,0,451,450,black,byPlateId,0.688888889
17217,A2.1.193,313,-8,-2,circle,2.766,0,451,450,black,byPlateId,0.688888889
17218,A1.183,101,31,102,circle,3.159,0,453,449,black,byPlateId,0.755555556
17218,A1.183,101,-31,-78,circle,3.159,0,453,449,black,byPlateId,0.755555556
17219,A4.1.089,715,-40,150,circle,3.421,0,466,438,black,byPlateId,0.8
17219,A4.1.089,715,40,-30,circle,3.421,0,466,438,black,byPlateId,0.8
17220,A1.184,101,21,105,circle,2.897,0,461,444,black,byPlateId,0.711111111
17220,A1.184,101,-21,-75,circle,2.897,0,461,444,black,byPlateId,0.711111111
17221,A1.185,101,19,128,circle,1.849,0,461,444,black,byPlateId,0.533333333
17221,A1.185,101,-19,-52,circle,1.849,0,461,444,black,byPlateId,0.533333333
17222,A1.186,101,32,114,circle,3.945,0,461,444,black,byPlateId,0.888888889
17222,A1.186,101,-32,-66,circle,3.945,0,461,444,black,byPlateId,0.888888889
17223,A11.3.021,315,-2,-178,circle,3.159,0,461,444,black,byPlateId,0.755555556
17223,A11.3.021,315,2,-358,circle,3.159,0,461,444,black,byPlateId,0.755555556
17224,A11.4.061,305,3,178,circle,3.552,0,461,444,black,byPlateId,0.822222222
17224,A11.4.061,305,-3,-2,circle,3.552,0,461,444,black,byPlateId,0.822222222
17225,A11.6.114,101,-48,108,circle,2.504,0,461,444,black,byPlateId,0.644444444
17225,A11.6.114,101,48,-72,circle,2.504,0,461,444,black,byPlateId,0.644444444
17226,A11.6.115,109,-16,123,circle,2.766,0,461,444,black,byPlateId,0.688888889
17226,A11.6.115,109,16,-57,circle,2.766,0,461,444,black,byPlateId,0.688888889
17227,A5.6.179,1853,-6,-161,circle,3.814,0,464,444,black,byPlateId,0.866666667
17227,A5.6.179,1853,6,-341,circle,3.814,0,464,444,black,byPlateId,0.866666667
17228,A2.165,301,-4,143,circle,1.325,0,458,451,black,byPlateId,0.444444444
17228,A2.165,301,4,-37,circle,1.325,0,458,451,black,byPlateId,0.444444444
17229,A1.192,101,11,142,circle,3.159,0,466,444,black,byPlateId,0.755555556
17229,A1.192,101,-11,-38,circle,3.159,0,466,444,black,byPlateId,0.755555556
17230,A1.193,101,15,156,circle,3.29,0,466,444,black,byPlateId,0.777777778
17230,A1.193,101,-15,-24,circle,3.29,0,466,444,black,byPlateId,0.777777778
17231,A1.194,101,13,149,circle,3.945,0,466,444,black,byPlateId,0.888888889
17231,A1.194,101,-13,-31,circle,3.945,0,466,444,black,byPlateId,0.888888889
17232,A11.4.062,304,-22,165,circle,3.814,0,466,444,black,byPlateId,0.866666667
17232,A11.4.062,304,22,-15,circle,3.814,0,466,444,black,byPlateId,0.866666667
17233,A2.1.194,313,3,-158,circle,3.683,0,466,444,black,byPlateId,0.844444444
17233,A2.1.194,313,-3,-338,circle,3.683,0,466,444,black,byPlateId,0.844444444
17234,A2.1.196,315,12,-153,circle,3.552,0,466,444,black,byPlateId,0.822222222
17234,A2.1.196,315,-12,-333,circle,3.552,0,466,444,black,byPlateId,0.822222222
17235,A7.2.052,304,-22,165,circle,3.814,0,466,444,black,byPlateId,0.866666667
17235,A7.2.052,304,22,-15,circle,3.814,0,466,444,black,byPlateId,0.866666667
17236,A11.3.022,315,23,178,circle,4.6,0,466,445,black,byPlateId,1
17236,A11.3.022,315,-23,-2,circle,4.6,0,466,445,black,byPlateId,1
17237,A11.6.117,101,26,161,circle,3.552,0,466,445,black,byPlateId,0.822222222
17237,A11.6.117,101,-26,-19,circle,3.552,0,466,445,black,byPlateId,0.822222222
17238,A11.2.008,315,-82,123,circle,2.766,0,461,451,black,byPlateId,0.688888889
17238,A11.2.008,315,82,-57,circle,2.766,0,461,451,black,byPlateId,0.688888889
17239,A11.5.098,108,-32,83,circle,4.076,0,503,411,black,byPlateId,0.911111111
17239,A11.5.098,108,32,-97,circle,4.076,0,503,411,black,byPlateId,0.911111111
17240,A11.6.116,109,20,60,circle,2.766,0,462,453,black,byPlateId,0.688888889
17240,A11.6.116,109,-20,-120,circle,2.766,0,462,453,black,byPlateId,0.688888889
17241,A1.188,101,27,112,circle,2.635,0,466,451,black,byPlateId,0.666666667
17241,A1.188,101,-27,-68,circle,2.635,0,466,451,black,byPlateId,0.666666667
17242,A1.189,101,36,160,circle,2.766,0,466,451,black,byPlateId,0.688888889
17242,A1.189,101,-36,-20,circle,2.766,0,466,451,black,byPlateId,0.688888889
17243,A1.190,101,33,147,circle,3.814,0,466,451,black,byPlateId,0.866666667
17243,A1.190,101,-33,-33,circle,3.814,0,466,451,black,byPlateId,0.866666667
17244,A1.191,101,6,-169,circle,2.111,0,466,451,black,byPlateId,0.577777778
17244,A1.191,101,-6,-349,circle,2.111,0,466,451,black,byPlateId,0.577777778
17245,A11.2.009,313,18,-152,circle,3.159,0,462,456,black,byPlateId,0.755555556
17245,A11.2.009,313,-18,-332,circle,3.159,0,462,456,black,byPlateId,0.755555556
17246,A11.2.010,315,0,-157,circle,3.683,0,462,456,black,byPlateId,0.844444444
17246,A11.2.010,315,0,-337,circle,3.683,0,462,456,black,byPlateId,0.844444444
17247,A5.3.093,8011,2,-129,circle,3.29,0,466,453,black,byPlateId,0.777777778
17247,A5.3.093,8011,-2,-309,circle,3.29,0,466,453,black,byPlateId,0.777777778
17248,A11.3.023,315,-11,-162,circle,3.421,0,464,457,black,byPlateId,0.8
17248,A11.3.023,315,11,-342,circle,3.421,0,464,457,black,byPlateId,0.8
17249,A11.2.011,315,12,177,circle,3.552,0,464,458,black,byPlateId,0.822222222
17249,A11.2.011,315,-12,-3,circle,3.552,0,464,458,black,byPlateId,0.822222222
17250,A11.6.119,101,6,140,circle,3.159,0,466,458,black,byPlateId,0.755555556
17250,A11.6.119,101,-6,-40,circle,3.159,0,466,458,black,byPlateId,0.755555556
17251,A2.2.200,313,9,-146,circle,1.98,0,464,461,black,byPlateId,0.555555556
17251,A2.2.200,313,-9,-326,circle,1.98,0,464,461,black,byPlateId,0.555555556
17252,A11.2.012,315,3,165,circle,3.29,0,465,462,black,byPlateId,0.777777778
17252,A11.2.012,315,-3,-15,circle,3.29,0,465,462,black,byPlateId,0.777777778
17253,A6.1.027,604,43,-27,circle,3.159,0,466,461,black,byPlateId,0.755555556
17253,A6.1.027,604,-43,-207,circle,3.159,0,466,461,black,byPlateId,0.755555556
17254,A11.3.024,315,3,175,circle,4.076,0,465,463,black,byPlateId,0.911111111
17254,A11.3.024,315,-3,-5,circle,4.076,0,465,463,black,byPlateId,0.911111111
17255,A11.3.025,315,3,-176,circle,3.683,0,465,463,black,byPlateId,0.844444444
17255,A11.3.025,315,-3,-356,circle,3.683,0,465,463,black,byPlateId,0.844444444
17256,A11.6.120,108,8,140,circle,3.421,0,475,453,black,byPlateId,0.8
17256,A11.6.120,108,-8,-40,circle,3.421,0,475,453,black,byPlateId,0.8
17257,A11.6.121,101,10,131,circle,3.683,0,475,453,black,byPlateId,0.844444444
17257,A11.6.121,101,-10,-49,circle,3.683,0,475,453,black,byPlateId,0.844444444
17258,A5.3.094,8013,-26,-105,circle,3.683,0,508,421,black,byPlateId,0.844444444
17258,A5.3.094,8013,26,-285,circle,3.683,0,508,421,black,byPlateId,0.844444444
17259,A5.3.095,8013,-17,-104,circle,3.552,0,508,421,black,byPlateId,0.822222222
17259,A5.3.095,8013,17,-284,circle,3.552,0,508,421,black,byPlateId,0.822222222
17260,A5.3.096,8011,-37,-111,circle,3.945,0,508,421,black,byPlateId,0.888888889
17260,A5.3.096,8011,37,-291,circle,3.945,0,508,421,black,byPlateId,0.888888889
17261,A5.3.097,8012,30,-149,circle,3.421,0,508,421,black,byPlateId,0.8
17261,A5.3.097,8012,-30,-329,circle,3.421,0,508,421,black,byPlateId,0.8
17262,A11.3.027,315,-27,-144,circle,3.945,0,466,464,black,byPlateId,0.888888889
17262,A11.3.027,315,27,-324,circle,3.945,0,466,464,black,byPlateId,0.888888889
17263,A11.6.118,101,-14,-172,circle,3.028,0,469,461,black,byPlateId,0.733333333
17263,A11.6.118,101,14,-352,circle,3.028,0,469,461,black,byPlateId,0.733333333
17264,A11.3.026,315,-10,-134,circle,3.421,0,469,462,black,byPlateId,0.8
17264,A11.3.026,315,10,-314,circle,3.421,0,469,462,black,byPlateId,0.8
17265,A5.2.039,802,3,-156,circle,3.945,0,469,462,black,byPlateId,0.888888889
17265,A5.2.039,802,-3,-336,circle,3.945,0,469,462,black,byPlateId,0.888888889
17266,A1.195,101,21,138,circle,3.683,0,488,444,black,byPlateId,0.844444444
17266,A1.195,101,-21,-42,circle,3.683,0,488,444,black,byPlateId,0.844444444
17267,A1.196,101,18,152,circle,3.421,0,488,444,black,byPlateId,0.8
17267,A1.196,101,-18,-28,circle,3.421,0,488,444,black,byPlateId,0.8
17268,A10.2.037,1695,-49,-102,circle,3.028,0,488,444,black,byPlateId,0.733333333
17268,A10.2.037,1695,49,-282,circle,3.028,0,488,444,black,byPlateId,0.733333333
17269,A11.3.028,315,-73,-131,circle,2.766,0,488,444,black,byPlateId,0.688888889
17269,A11.3.028,315,73,-311,circle,2.766,0,488,444,black,byPlateId,0.688888889
17270,A11.3.029,315,-68,108,circle,3.945,0,488,444,black,byPlateId,0.888888889
17270,A11.3.029,315,68,-72,circle,3.945,0,488,444,black,byPlateId,0.888888889
17271,A11.4.063,305,13,150,circle,4.6,0,488,444,black,byPlateId,1
17271,A11.4.063,305,-13,-30,circle,4.6,0,488,444,black,byPlateId,1
17272,A11.5.099,101,-34,102,circle,4.6,0,488,444,black,byPlateId,1
17272,A11.5.099,101,34,-78,circle,4.6,0,488,444,black,byPlateId,1
17273,A2.1.195,313,28,-162,circle,3.028,0,488,444,black,byPlateId,0.733333333
17273,A2.1.195,313,-28,-342,circle,3.028,0,488,444,black,byPlateId,0.733333333
17274,A4.2.177,201,-4,122,circle,1.718,0,488,444,black,byPlateId,0.511111111
17274,A4.2.177,201,4,-58,circle,1.718,0,488,444,black,byPlateId,0.511111111
17275,A4.2.178,202,-31,-167,circle,-1.295,0,488,444,black,byPlateId,0
17275,A4.2.178,202,31,-347,circle,-1.295,0,488,444,black,byPlateId,0
17276,A4.2.179,202,-11,153,circle,3.421,0,488,444,black,byPlateId,0.8
17276,A4.2.179,202,11,-27,circle,3.421,0,488,444,black,byPlateId,0.8
17277,A4.1.090,7013,-51,172,circle,1.98,0,484,449,black,byPlateId,0.555555556
17277,A4.1.090,7013,51,-8,circle,1.98,0,484,449,black,byPlateId,0.555555556
17278,A5.2.038,802,9,-153,circle,3.159,0,480,453,black,byPlateId,0.755555556
17278,A5.2.038,802,-9,-333,circle,3.159,0,480,453,black,byPlateId,0.755555556
17279,A11.6.122,101,19,98,circle,0.801,0,493,445,black,byPlateId,0.355555556
17279,A11.6.122,101,-19,-82,circle,0.801,0,493,445,black,byPlateId,0.355555556
17280,A11.1.001,313,-12,120,circle,4.076,0,479,464,black,byPlateId,0.911111111
17280,A11.1.001,313,12,-60,circle,4.076,0,479,464,black,byPlateId,0.911111111
17281,A2.166,301,-18,-134,circle,3.945,0,479,464,black,byPlateId,0.888888889
17281,A2.166,301,18,-314,circle,3.945,0,479,464,black,byPlateId,0.888888889
17282,A2.2.201,313,-12,120,circle,4.076,0,479,464,black,byPlateId,0.911111111
17282,A2.2.201,313,12,-60,circle,4.076,0,479,464,black,byPlateId,0.911111111
17283,A11.1.002,303,-47,-116,circle,3.814,0,500,444,black,byPlateId,0.866666667
17283,A11.1.002,303,47,-296,circle,3.814,0,500,444,black,byPlateId,0.866666667
17284,A11.4.064,305,-28,151,circle,3.683,0,479,466,black,byPlateId,0.844444444
17284,A11.4.064,305,28,-29,circle,3.683,0,479,466,black,byPlateId,0.844444444
17285,A11.4.065,305,-34,163,circle,3.814,0,476,469,black,byPlateId,0.866666667
17285,A11.4.065,305,34,-17,circle,3.814,0,476,469,black,byPlateId,0.866666667
17286,A11.4.067,305,-22,-171,circle,3.29,0,479,466,black,byPlateId,0.777777778
17286,A11.4.067,305,22,-351,circle,3.29,0,479,466,black,byPlateId,0.777777778
17287,A11.6.123,101,29,135,circle,3.683,0,479,466,black,byPlateId,0.844444444
17287,A11.6.123,101,-29,-45,circle,3.683,0,479,466,black,byPlateId,0.844444444
17288,A11.6.124,101,32,130,circle,2.504,0,479,466,black,byPlateId,0.644444444
17288,A11.6.124,101,-32,-50,circle,2.504,0,479,466,black,byPlateId,0.644444444
17289,A2.167,301,-30,-125,circle,3.421,0,480,466,black,byPlateId,0.8
17289,A2.167,301,30,-305,circle,3.421,0,480,466,black,byPlateId,0.8
17290,A11.4.066,305,-35,164,circle,3.159,0,482,465,black,byPlateId,0.755555556
17290,A11.4.066,305,35,-16,circle,3.159,0,482,465,black,byPlateId,0.755555556
17291,A2.1.197,313,16,-148,circle,3.552,0,488,461,black,byPlateId,0.822222222
17291,A2.1.197,313,-16,-328,circle,3.552,0,488,461,black,byPlateId,0.822222222
17292,A2.168,301,16,-176,circle,3.159,0,488,461,black,byPlateId,0.755555556
17292,A2.168,301,-16,-356,circle,3.159,0,488,461,black,byPlateId,0.755555556
17293,A4.2.180,202,9,-174,circle,3.814,0,488,461,black,byPlateId,0.866666667
17293,A4.2.180,202,-9,-354,circle,3.814,0,488,461,black,byPlateId,0.866666667
17294,A9.1.035,5011,-79,173,circle,4.076,0,488,461,black,byPlateId,0.911111111
17294,A9.1.035,5011,79,-7,circle,4.076,0,488,461,black,byPlateId,0.911111111
17295,A6.2.079,611,-39,-124,circle,2.373,0,485,466,black,byPlateId,0.622222222
17295,A6.2.079,611,39,-304,circle,2.373,0,485,466,black,byPlateId,0.622222222
17296,A11.3.030,315,-56,126,circle,3.814,0,483,470,black,byPlateId,0.866666667
17296,A11.3.030,315,56,-54,circle,3.814,0,483,470,black,byPlateId,0.866666667
17297,A11.4.070,305,-73,173,circle,3.814,0,488,465,black,byPlateId,0.866666667
17297,A11.4.070,305,73,-7,circle,3.814,0,488,465,black,byPlateId,0.866666667
17298,A1.197,101,10,166,circle,3.028,0,488,466,black,byPlateId,0.733333333
17298,A1.197,101,-10,-14,circle,3.028,0,488,466,black,byPlateId,0.733333333
17299,A11.3.031,315,2,119,circle,2.242,0,488,466,black,byPlateId,0.6
17299,A11.3.031,315,-2,-61,circle,2.242,0,488,466,black,byPlateId,0.6
17300,A11.4.068,305,-48,92,circle,4.207,0,488,466,black,byPlateId,0.933333333
17300,A11.4.068,305,48,-88,circle,4.207,0,488,466,black,byPlateId,0.933333333
17301,A11.5.097,108,33,102,circle,3.814,0,488,466,black,byPlateId,0.866666667
17301,A11.5.097,108,-33,-78,circle,3.814,0,488,466,black,byPlateId,0.866666667
17302,A4.1.091,7014,-28,-166,circle,3.421,0,488,466,black,byPlateId,0.8
17302,A4.1.091,7014,28,-346,circle,3.421,0,488,466,black,byPlateId,0.8
17303,A5.3.098,8011,13,-155,circle,2.897,0,488,466,black,byPlateId,0.711111111
17303,A5.3.098,8011,-13,-335,circle,2.897,0,488,466,black,byPlateId,0.711111111
17304,A5.6.180,1853,11,-177,circle,4.6,0,488,466,black,byPlateId,1
17304,A5.6.180,1853,-11,-357,circle,4.6,0,488,466,black,byPlateId,1
17305,A6.1.028,604,26,17,circle,3.159,0,488,466,black,byPlateId,0.755555556
17305,A6.1.028,604,-26,-163,circle,3.159,0,488,466,black,byPlateId,0.755555556
17306,A5.2.040,8021,28,-170,circle,3.945,0,493,462,black,byPlateId,0.888888889
17306,A5.2.040,8021,-28,-350,circle,3.945,0,493,462,black,byPlateId,0.888888889
17307,A2.2.202,313,-6,122,circle,2.504,0,493,469,black,byPlateId,0.644444444
17307,A2.2.202,313,6,-58,circle,2.504,0,493,469,black,byPlateId,0.644444444
17308,A1.199,133,37,102,circle,3.421,0,496,470,black,byPlateId,0.8
17308,A1.199,133,-37,-78,circle,3.421,0,496,470,black,byPlateId,0.8
17309,A8.3.104,508,37,-37,circle,3.552,0,500,466,black,byPlateId,0.822222222
17309,A8.3.104,508,-37,-217,circle,3.552,0,500,466,black,byPlateId,0.822222222
17310,A1.198,101,-3,123,circle,3.683,0,494,473,black,byPlateId,0.844444444
17310,A1.198,101,3,-57,circle,3.683,0,494,473,black,byPlateId,0.844444444
17311,A11.4.069,304,-23,-178,circle,3.814,0,506,461,black,byPlateId,0.866666667
17311,A11.4.069,304,23,-358,circle,3.814,0,506,461,black,byPlateId,0.866666667
17312,A7.2.053,304,-23,-178,circle,3.814,0,506,461,black,byPlateId,0.866666667
17312,A7.2.053,304,23,-358,circle,3.814,0,506,461,black,byPlateId,0.866666667
17313,A11.4.071,305,-50,63,circle,1.98,0,506,466,black,byPlateId,0.555555556
17313,A11.4.071,305,50,-117,circle,1.98,0,506,466,black,byPlateId,0.555555556
17314,A4.1.092,7141,-53,-154,circle,4.207,0,506,466,black,byPlateId,0.933333333
17314,A4.1.092,7141,53,-334,circle,4.207,0,506,466,black,byPlateId,0.933333333
17315,A5.2.042,8022,2,-151,circle,2.635,0,509,466,black,byPlateId,0.666666667
17315,A5.2.042,8022,-2,-331,circle,2.635,0,509,466,black,byPlateId,0.666666667
17316,A4.1.093,709,-28,165,circle,4.338,0,509,470,black,byPlateId,0.955555556
17316,A4.1.093,709,28,-15,circle,4.338,0,509,470,black,byPlateId,0.955555556
17317,A5.2.041,802,5,-161,circle,3.945,0,526,460,black,byPlateId,0.888888889
17317,A5.2.041,802,-5,-341,circle,3.945,0,526,460,black,byPlateId,0.888888889
17318,A1.200,101,20,-163,circle,3.159,0,542,445,black,byPlateId,0.755555556
17318,A1.200,101,-20,-343,circle,3.159,0,542,445,black,byPlateId,0.755555556
17319,A1.201,101,-5,130,circle,1.718,0,542,445,black,byPlateId,0.511111111
17319,A1.201,101,5,-50,circle,1.718,0,542,445,black,byPlateId,0.511111111
17320,A4.2.181,2011,-57,-137,circle,3.29,0,557,431,black,byPlateId,0.777777778
17320,A4.2.181,2011,57,-317,circle,3.29,0,557,431,black,byPlateId,0.777777778
17321,A1.202,101,13,157,circle,4.076,0,503,488,black,byPlateId,0.911111111
17321,A1.202,101,-13,-23,circle,4.076,0,503,488,black,byPlateId,0.911111111
17322,A5.3.099,8013,38,-154,circle,3.028,0,548,444,black,byPlateId,0.733333333
17322,A5.3.099,8013,-38,-334,circle,3.028,0,548,444,black,byPlateId,0.733333333
17323,A11.4.072,305,-29,131,circle,3.814,0,500,493,black,byPlateId,0.866666667
17323,A11.4.072,305,29,-49,circle,3.814,0,500,493,black,byPlateId,0.866666667
17324,A4.1.094,7151,-86,13,circle,3.814,0,530,463,black,byPlateId,0.866666667
17324,A4.1.094,7151,86,-167,circle,3.814,0,530,463,black,byPlateId,0.866666667
